АВС/ DEF;От;До;Емкость;Оператор;Регион
904;4640072;4640080;9;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4640081;4640081;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4640082;4640099;18;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4640100;4640100;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4640101;4640113;13;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4640114;4640114;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4640115;4640219;105;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4640220;4640220;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4640221;4640322;102;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4640323;4640323;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4640324;4640333;10;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4640334;4640334;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4640335;4640462;128;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4640463;4640464;2;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4640465;4640473;9;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4640474;4640474;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4640475;4640559;85;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4640560;4640560;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4640561;4640589;29;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4640590;4640590;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4640591;4640601;11;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4640602;4640602;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4640603;4640613;11;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4640614;4640614;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4640615;4640681;67;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4640682;4640682;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4640683;4640683;1;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4640684;4640684;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4640685;4640686;2;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4640687;4640687;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4640688;4640692;5;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4640693;4640693;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4640694;4640694;1;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4640695;4640696;2;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4640697;4640706;10;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4640707;4640707;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4640708;4641596;889;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4641597;4641597;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4641598;4641911;314;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4641912;4641913;2;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4641914;4641915;2;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4641916;4641917;2;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4641918;4641920;3;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4641921;4641921;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4641922;4642017;96;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4642018;4642018;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4642019;4642138;120;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4642139;4642139;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4642140;4642566;427;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4642567;4642567;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4642568;4642935;368;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4642936;4642936;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4642937;4643225;289;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4643226;4643226;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4643227;4643477;251;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4643478;4643478;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4643479;4643739;261;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4643740;4643740;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4643741;4643990;250;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4643991;4643993;3;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4643994;4643994;1;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4643995;4643998;4;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4643999;4644032;34;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4644033;4644033;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4644034;4644504;471;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4644505;4644505;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4644506;4644686;181;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4644687;4644688;2;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4644689;4645098;410;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4645099;4645099;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4645100;4646182;1083;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4646183;4646183;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4646184;4646601;418;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4646602;4646602;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4646603;4646606;4;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4646607;4646607;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4646608;4646608;1;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4646609;4646610;2;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4646611;4646611;1;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4646612;4646617;6;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4646618;4648884;2267;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4648885;4648885;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4648886;4649379;494;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4649380;4649380;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4649381;4649382;2;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4649383;4649383;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4649384;4649385;2;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4649386;4649388;3;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4649389;4650204;816;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4650205;4650205;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4650206;4651299;1094;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4651300;4651300;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4651301;4651381;81;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4651382;4651382;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4651383;4652043;661;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4652044;4652044;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4652045;4652722;678;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4652723;4652723;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4652724;4652739;16;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4652740;4652740;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4652741;4652748;8;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4652749;4652749;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4652750;4652754;5;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4652755;4652755;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4652756;4652771;16;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4652772;4652772;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4652773;4652809;37;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4652810;4652810;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4652811;4652831;21;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4652832;4652832;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4652833;4652898;66;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4652899;4652899;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4652900;4652900;1;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4652901;4652901;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4652902;4652946;45;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4652947;4652947;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4652948;4652967;20;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4652968;4652968;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4652969;4652981;13;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4652982;4652982;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4652983;4652983;1;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4652984;4652984;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4652985;4652989;5;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4652990;4652991;2;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4652992;4652996;5;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4652997;4652997;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4652998;4653026;29;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4653027;4653027;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4653028;4653028;1;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4653029;4653029;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4653030;4653055;26;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4653056;4653056;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4653057;4653057;1;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4653058;4653058;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4653059;4653089;31;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4653090;4653090;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4653091;4653095;5;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4653096;4653096;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4653097;4653113;17;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4653114;4653114;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4653115;4653115;1;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4653116;4653116;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4653117;4653135;19;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4653136;4653136;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4653137;4653137;1;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4653138;4653138;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4653139;4653140;2;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4653141;4653141;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4653142;4653142;1;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4653143;4653143;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4653144;4653147;4;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4653148;4653148;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4653149;4653162;14;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4653163;4653163;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4653164;4653195;32;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4653196;4653196;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4653197;4653202;6;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4653203;4653203;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4653204;4653228;25;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4653229;4653229;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4653230;4653239;10;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4653240;4653240;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4653241;4653241;1;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4653242;4653242;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4653243;4653244;2;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4653245;4653245;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4653246;4653265;20;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4653266;4653266;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4653267;4653278;12;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4653279;4653279;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4653280;4653281;2;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4653282;4653282;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4653283;4653359;77;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4653360;4653360;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4653361;4653384;24;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4653385;4653385;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4653386;4653442;57;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4653443;4653443;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4653444;4653458;15;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4653459;4653459;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4653460;4653461;2;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4653462;4653463;2;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4653464;4653502;39;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4653503;4653503;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4653504;4653535;32;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4653536;4653536;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4653537;4653566;30;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4653567;4653567;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4653568;4653600;33;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4653601;4653601;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4653602;4653612;11;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4653613;4653613;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4653614;4654748;1135;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4654749;4654749;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4654750;4655262;513;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4655263;4655263;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4655264;4655886;623;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4655887;4655887;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4655888;4655888;1;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4655889;4655889;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4655890;4656059;170;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4656060;4656060;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4656061;4657000;940;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4657001;4657001;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4657002;4657002;1;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4657003;4657005;3;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4657006;4657007;2;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4657008;4657009;2;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4657010;4657012;3;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4657013;4657014;2;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4657015;4657023;9;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4657024;4657024;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4657025;4657026;2;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4657027;4657027;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4657028;4657044;17;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4657045;4657045;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4657046;4657047;2;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4657048;4657048;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4657049;4657051;3;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4657052;4657052;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4657053;4657054;2;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4657055;4657055;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4657056;4657056;1;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4657057;4657058;2;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4657059;4657064;6;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4657065;4657065;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4657066;4657068;3;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4657069;4657069;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4657070;4657070;1;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4657071;4657071;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4657072;4657074;3;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4657075;4657075;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4657076;4657080;5;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4657081;4657081;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4657082;4657085;4;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4657086;4657086;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4657087;4657093;7;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4657094;4657094;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4657095;4657105;11;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4657106;4657106;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4657107;4657108;2;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4657109;4657109;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4657110;4657113;4;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4657114;4657116;3;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4657117;4657122;6;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4657123;4657123;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4657124;4657124;1;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4657125;4657126;2;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4657127;4657129;3;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4657130;4657130;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4657131;4657133;3;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4657134;4657134;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4657135;4657146;12;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4657147;4657147;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4657148;4657153;6;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4657154;4657154;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4657155;4657166;12;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4657167;4657167;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4657168;4657171;4;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4657172;4657172;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4657173;4657174;2;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4657175;4657175;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4657176;4657182;7;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4657183;4657183;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4657184;4657185;2;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4657186;4657186;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4657187;4657309;123;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4657310;4657310;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4657311;4658425;1115;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4658426;4658427;2;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4658428;4658430;3;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4658431;4658431;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4658432;4658432;1;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4658433;4658436;4;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4658437;4658437;1;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4658438;4658444;7;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4658445;4658445;1;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4658446;4658449;4;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4658450;4658450;1;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4658451;4658454;4;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4658455;4658456;2;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4658457;4658459;3;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4658460;4658460;1;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4658461;4658463;3;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4658464;4658464;1;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4658465;4658466;2;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4658467;4658467;1;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4658468;4658468;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4658469;4658469;1;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4658470;4658474;5;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4658475;4658475;1;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4658476;4658476;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4658477;4658478;2;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4658479;4658479;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4658480;4658480;1;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4658481;4658484;4;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4658485;4658486;2;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4658487;4658488;2;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4658489;4658489;1;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4658490;4658490;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4658491;4658494;4;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4658495;4658495;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4658496;4658508;13;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4658509;4658509;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4658510;4658514;5;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4658515;4658515;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4658516;4658527;12;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4658528;4658528;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4658529;4658539;11;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4658540;4658540;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4658541;4658800;260;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
904;4658801;4658801;1;Ростелеком;Ханты - Мансийский - Югра АО |Тюменская область
904;4658802;4658802;1;РТ-Мобайл;Ханты - Мансийский - Югра АО |Тюменская область
